Season,DayNum,T1_TeamID,T1_Score,T2_TeamID,T2_Score,T1_T2_oc,NumOT,T1_OffRating,T2_OffRating,T1_Tempo,T2_Tempo,T1_fgEff,T2_fgEff,T1_ftRate,T2_ftRate,T1_wab,T2_wab,T1_talent,T2_talent,T1_sos,T2_sos,T1_Threepg,T2_Threepg,T1_FTPG,T2_FTPG,T1_PDiffPG,T2_PDiffPG,T1_OffRank,T2_OffRank,T1_DefRank,T2_DefRank,T2_T1_oc,PointDiff,offRankDiff,defRankDiff,T1_seed,T2_seed,Seed_Diff
2012,136,1355,60,1124,68,,0,113.7,116.0,64.8,65.6,53.7269,52.3261,39.6083,35.7314,-0.6,7.0,5.666,60.038,12.437,30.445,8.15625,6.7272727272727275,16.28125,15.363636363636363,9.75,9.0,26.0,13.0,152.0,34.0,N,-8,13.0,118.0,14,3,11
2012,136,1424,64,1160,68,,0,109.2,104.8,68.7,65.1,52.6985,49.4581,35.3399,43.1831,2.8,-0.3,64.975,46.976,23.486,22.136,8.3125,5.5625,14.1875,15.28125,9.59375,2.71875,67.0,137.0,27.0,46.0,N,-4,-70.0,-19.0,6,11,-5
2012,136,1452,54,1211,77,,0,111.4,113.1,64.0,64.8,48.3281,53.5694,38.6102,46.2291,-0.1,2.1,65.605,40.784,27.223,16.61,5.34375,6.387096774193548,14.90625,17.70967741935484,5.46875,10.774193548387096,41.0,30.0,77.0,33.0,N,-23,11.0,44.0,10,7,3
2012,136,1308,66,1231,79,,0,109.3,120.2,69.4,66.7,50.9635,55.1608,51.9271,44.5021,-2.0,5.9,16.361,76.334,13.259,30.826,4.575757575757576,6.393939393939394,19.848484848484848,18.939393939393938,9.303030303030303,11.727272727272727,65.0,4.0,81.0,72.0,N,-13,61.0,9.0,13,4,9
2012,136,1163,64,1235,77,,0,111.3,113.9,63.0,65.8,50.0263,52.6218,34.5789,38.7182,0.5,2.0,66.842,63.108,28.532,26.236,5.393939393939394,8.875,12.727272727272727,14.5625,4.7272727272727275,6.46875,42.0,24.0,57.0,66.0,N,-13,18.0,-9.0,9,8,1
2012,136,1379,64,1243,70,,0,111.2,109.8,63.8,66.5,46.2473,48.8643,39.9028,43.2126,1.2,2.2,18.502,47.44,18.877,27.769,6.161290322580645,5.709677419354839,17.161290322580644,16.032258064516128,4.516129032258065,7.709677419354839,44.0,59.0,125.0,18.0,N,-6,-15.0,107.0,9,8,1
2012,136,1443,66,1246,81,,0,97.8,122.2,67.9,65.4,44.3449,53.7589,40.1228,41.726,-10.3,11.3,33.406,95.267,14.83,27.605,5.666666666666667,5.735294117647059,15.454545454545455,16.294117647058822,-2.9393939393939394,17.676470588235293,264.0,2.0,127.0,7.0,N,-15,262.0,120.0,16,1,15
2012,136,1172,62,1257,69,,0,112.0,106.2,67.4,66.1,50.9245,47.3257,36.6614,36.2122,-0.4,5.6,26.31,73.332,14.315,29.249,7.741935483870968,5.885714285714286,16.64516129032258,14.485714285714286,9.451612903225806,7.6571428571428575,33.0,112.0,141.0,1.0,N,-7,-79.0,140.0,13,4,9
2012,136,1140,68,1266,88,,0,106.3,111.5,72.6,70.0,52.0413,50.1476,36.5423,40.8755,0.3,6.2,12.537,52.745,17.804,28.97,6.806451612903226,5.6875,15.612903225806452,17.25,10.774193548387096,9.71875,111.0,40.0,21.0,14.0,N,-20,71.0,7.0,14,3,11
2012,136,1161,41,1293,58,,0,111.9,108.5,63.6,65.0,52.9611,53.5441,42.2579,45.2746,-1.0,3.8,17.155,4.462,21.586,10.654,6.0,7.428571428571429,16.774193548387096,17.5,2.6774193548387095,11.857142857142858,35.0,80.0,189.0,20.0,N,-17,-45.0,169.0,11,6,5
2012,136,1253,68,1307,75,,0,111.7,110.8,66.4,65.5,52.3473,52.7687,42.5339,38.7622,0.9,2.9,9.819,42.692,20.418,17.632,6.612903225806452,7.6875,16.0,15.1875,9.161290322580646,12.90625,38.0,51.0,53.0,15.0,N,-7,-13.0,38.0,12,5,7
2012,136,1259,59,1326,78,,0,103.9,118.1,63.6,66.9,47.1815,52.0946,42.9538,38.1081,-1.5,7.9,20.388,87.821,13.469,31.751,5.0,4.852941176470588,16.59375,14.735294117647058,3.78125,15.705882352941176,150.0,6.0,116.0,4.0,N,-19,144.0,112.0,15,2,13
2012,136,1421,65,1393,72,,0,110.4,117.7,68.2,64.4,52.6486,52.064,48.0871,32.885,-3.3,10.9,4.116,80.128,12.309,26.368,6.4,6.393939393939394,20.6,13.030303030303031,6.2,14.181818181818182,55.0,7.0,219.0,16.0,N,-7,48.0,203.0,16,1,15
2012,136,1455,59,1433,62,,0,116.1,106.9,65.7,65.0,53.7705,47.5502,34.5902,36.2567,4.4,2.2,13.827,36.77,19.263,15.249,7.0,7.411764705882353,15.129032258064516,14.558823529411764,14.161290322580646,8.617647058823529,11.0,96.0,26.0,23.0,N,-3,-85.0,3.0,5,12,-7
2012,136,1217,70,1435,79,,0,108.8,115.6,60.7,64.7,52.5489,54.0604,42.0391,40.0833,2.2,4.0,22.898,85.14,13.314,29.822,5.793103448275862,8.647058823529411,15.206896551724139,14.852941176470589,10.03448275862069,7.9411764705882355,72.0,14.0,29.0,35.0,N,-9,58.0,-6.0,12,5,7
2012,136,1285,49,1458,73,,0,103.7,113.7,64.2,57.5,52.5268,50.1067,39.6083,30.6667,-1.7,5.0,24.191,58.91,8.906,30.936,6.413793103448276,7.606060606060606,15.172413793103448,12.030303030303031,9.03448275862069,11.0,155.0,25.0,63.0,8.0,N,-24,130.0,55.0,13,4,9
2012,137,1400,59,1153,65,,0,112.9,109.5,64.9,62.9,48.4951,48.0401,42.5532,29.3072,0.9,3.1,83.811,59.329,30.593,26.957,5.757575757575758,7.147058823529412,17.848484848484848,11.235294117647058,6.242424242424242,7.323529411764706,31.0,62.0,64.0,22.0,N,-6,-31.0,42.0,11,6,5
2012,137,1104,57,1166,58,,0,106.1,119.2,61.9,65.9,49.1289,57.8036,36.1789,38.0362,1.5,4.7,84.233,35.4,26.959,19.015,4.03125,8.181818181818182,13.65625,15.787878787878787,6.8125,10.484848484848484,115.0,5.0,6.0,166.0,N,-1,110.0,-160.0,9,8,1
2012,137,1438,45,1196,71,,0,105.2,120.4,59.3,64.2,50.6662,54.8456,35.4061,33.2542,2.0,3.1,59.204,83.164,24.63,29.274,4.903225806451613,9.93939393939394,12.806451612903226,13.484848484848484,9.387096774193548,10.242424242424242,133.0,3.0,5.0,80.0,N,-26,130.0,-75.0,10,7,3
2012,137,1382,63,1199,66,,0,110.6,107.6,63.0,66.6,50.8002,51.222,42.0865,34.7894,-1.1,4.3,4.592,71.293,21.028,28.697,5.387096774193548,6.151515151515151,17.096774193548388,13.636363636363637,5.67741935483871,7.424242424242424,53.0,89.0,93.0,10.0,N,-3,-36.0,83.0,14,3,11
2012,137,1125,59,1207,74,,0,117.1,111.2,67.2,62.1,55.5132,51.3938,38.7195,38.8493,0.8,4.7,14.906,86.738,15.656,30.075,8.818181818181818,5.466666666666667,16.757575757575758,14.5,13.878787878787879,9.333333333333334,9.0,45.0,121.0,9.0,N,-15,-36.0,112.0,14,3,11
2012,137,1178,50,1242,65,,0,108.1,114.0,67.1,66.3,48.0193,52.2822,43.2548,39.7879,-5.2,8.3,43.165,72.255,14.806,30.956,4.454545454545454,6.0,17.818181818181817,15.696969696969697,2.9393939393939394,13.090909090909092,82.0,23.0,164.0,3.0,N,-15,59.0,161.0,15,2,13
2012,137,1181,70,1250,75,,0,117.7,108.6,66.4,67.6,52.7937,50.3561,45.1175,38.0468,8.0,-1.3,74.552,4.923,30.241,12.009,8.121212121212121,7.40625,17.87878787878788,16.71875,9.06060606060606,10.21875,8.0,76.0,79.0,96.0,N,-5,-68.0,-17.0,2,15,-13
2012,137,1254,67,1277,89,,0,108.7,114.7,73.4,64.3,53.2216,52.7101,49.6907,37.7921,-2.6,8.7,11.914,67.935,9.99,34.349,6.575757575757576,5.529411764705882,20.87878787878788,14.794117647058824,4.545454545454546,13.029411764705882,75.0,17.0,272.0,2.0,N,-22,58.0,270.0,16,1,15
2012,137,1361,65,1301,79,,0,107.0,112.1,65.8,67.0,50.084,50.4217,35.7783,36.2699,2.9,0.5,30.659,66.243,21.466,25.85,5.580645161290323,5.352941176470588,14.161290322580646,14.676470588235293,5.870967741935484,5.352941176470588,95.0,32.0,44.0,78.0,N,-14,63.0,-34.0,6,11,-5
2012,137,1281,84,1313,86,,0,125.1,100.9,65.4,66.6,57.9692,49.4361,37.5321,42.4275,8.8,-2.8,56.368,2.297,26.073,10.649,8.235294117647058,5.34375,16.058823529411764,15.59375,14.558823529411764,2.8125,1.0,211.0,111.0,165.0,N,-2,-210.0,-54.0,2,15,-13
2012,137,1436,58,1314,77,,0,105.3,116.1,61.9,70.9,49.3204,49.7776,37.3236,37.2826,-5.5,8.4,8.069,91.131,10.413,27.923,5.411764705882353,5.0588235294117645,14.882352941176471,16.91176470588235,6.735294117647059,15.117647058823529,131.0,12.0,119.0,11.0,N,-19,119.0,108.0,16,1,15
2012,137,1276,60,1325,65,,0,114.3,106.6,60.1,66.0,53.4282,48.9466,28.6461,36.2567,6.4,0.3,59.445,37.553,35.211,13.978,8.125,7.242424242424242,10.875,14.242424242424242,4.5,7.545454545454546,19.0,102.0,56.0,32.0,N,-5,-83.0,24.0,4,13,-9
2012,137,1388,69,1345,72,,0,114.3,116.2,63.4,64.3,53.2506,51.0649,38.8889,34.1258,2.8,1.9,20.933,75.327,17.195,30.358,7.2,8.212121212121213,15.666666666666666,12.878787878787879,10.933333333333334,6.181818181818182,20.0,10.0,91.0,114.0,N,-3,10.0,-23.0,7,10,-3
2012,137,1396,44,1378,58,,0,113.3,103.9,65.9,58.5,53.1046,48.3284,34.1503,34.1349,4.2,0.1,25.26,31.296,24.848,28.86,7.290322580645161,4.59375,14.161290322580646,11.84375,6.129032258064516,1.5,28.0,151.0,92.0,13.0,N,-14,-123.0,79.0,5,12,-7
2012,137,1272,54,1387,61,,0,114.2,111.9,67.5,61.9,54.0021,51.7674,41.3376,35.5188,3.0,2.8,80.817,30.227,21.423,20.497,5.382352941176471,7.161290322580645,16.264705882352942,13.419354838709678,12.147058823529411,11.709677419354838,22.0,34.0,17.0,12.0,N,-7,-12.0,5.0,8,9,-1
2012,137,1323,63,1462,67,,0,110.9,108.7,60.2,66.4,49.5278,49.7229,37.3889,41.2594,2.3,0.7,73.672,65.926,28.605,26.514,6.424242424242424,4.878787878787879,14.242424242424242,15.666666666666666,4.96969696969697,3.3333333333333335,50.0,74.0,55.0,49.0,N,-4,-24.0,6.0,7,10,-3
2012,138,1160,63,1124,80,,0,104.8,116.0,65.1,65.6,49.4581,52.3261,43.1831,35.7314,-0.3,7.0,46.976,60.038,22.136,30.445,5.5625,6.7272727272727275,15.28125,15.363636363636363,2.71875,9.0,137.0,13.0,46.0,34.0,N,-17,124.0,12.0,11,3,8
2012,138,1433,61,1231,63,,0,106.9,120.2,65.0,66.7,47.5502,55.1608,36.2567,44.5021,2.2,5.9,36.77,76.334,15.249,30.826,7.411764705882353,6.393939393939394,14.558823529411764,18.939393939393938,8.617647058823529,11.727272727272727,96.0,4.0,23.0,72.0,N,-2,92.0,-49.0,12,4,8
2012,138,1235,71,1246,87,,0,113.9,122.2,65.8,65.4,52.6218,53.7589,38.7182,41.726,2.0,11.3,63.108,95.267,26.236,27.605,8.875,5.735294117647059,14.5625,16.294117647058822,6.46875,17.676470588235293,24.0,2.0,66.0,7.0,N,-16,22.0,59.0,8,1,7
2012,138,1307,56,1257,59,,0,110.8,106.2,65.5,66.1,52.7687,47.3257,38.7622,36.2122,2.9,5.6,42.692,73.332,17.632,29.249,7.6875,5.885714285714286,15.1875,14.485714285714286,12.90625,7.6571428571428575,51.0,112.0,15.0,1.0,N,-3,-61.0,14.0,5,4,1
2012,138,1293,53,1266,62,,0,108.5,111.5,65.0,70.0,53.5441,50.1476,45.2746,40.8755,3.8,6.2,4.462,52.745,10.654,28.97,7.428571428571429,5.6875,17.5,17.25,11.857142857142858,9.71875,80.0,40.0,20.0,14.0,N,-9,40.0,6.0,6,3,3
2012,138,1211,66,1326,73,,0,113.1,118.1,64.8,66.9,53.5694,52.0946,46.2291,38.1081,2.1,7.9,40.784,87.821,16.61,31.751,6.387096774193548,4.852941176470588,17.70967741935484,14.735294117647058,10.774193548387096,15.705882352941176,30.0,6.0,33.0,4.0,N,-7,24.0,29.0,7,2,5
2012,138,1243,59,1393,75,,0,109.8,117.7,66.5,64.4,48.8643,52.064,43.2126,32.885,2.2,10.9,47.44,80.128,27.769,26.368,5.709677419354839,6.393939393939394,16.032258064516128,13.030303030303031,7.709677419354839,14.181818181818182,59.0,7.0,18.0,16.0,N,-16,52.0,2.0,8,1,7
2012,138,1435,57,1458,60,,0,115.6,113.7,64.7,57.5,54.0604,50.1067,40.0833,30.6667,4.0,5.0,85.14,58.91,29.822,30.936,8.647058823529411,7.606060606060606,14.852941176470589,12.030303030303031,7.9411764705882355,11.0,14.0,25.0,35.0,8.0,N,-3,-11.0,27.0,5,4,1
2012,139,1199,56,1153,62,,0,107.6,109.5,66.6,62.9,51.222,48.0401,34.7894,29.3072,4.3,3.1,71.293,59.329,28.697,26.957,6.151515151515151,7.147058823529412,13.636363636363637,11.235294117647058,7.424242424242424,7.323529411764706,89.0,62.0,10.0,22.0,N,-6,27.0,-12.0,3,6,-3
2012,139,1313,50,1196,84,,0,100.9,120.4,66.6,64.2,49.4361,54.8456,42.4275,33.2542,-2.8,3.1,2.297,83.164,10.649,29.274,5.34375,9.93939393939394,15.59375,13.484848484848484,2.8125,10.242424242424242,211.0,3.0,165.0,80.0,N,-34,208.0,85.0,15,7,8
2012,139,1345,60,1242,63,,0,116.2,114.0,64.3,66.3,51.0649,52.2822,34.1258,39.7879,1.9,8.3,75.327,72.255,30.358,30.956,8.212121212121213,6.0,12.878787878787879,15.696969696969697,6.181818181818182,13.090909090909092,10.0,23.0,114.0,3.0,N,-3,-13.0,111.0,10,2,8
2012,139,1387,61,1277,65,,0,111.9,114.7,61.9,64.3,51.7674,52.7101,35.5188,37.7921,2.8,8.7,30.227,67.935,20.497,34.349,7.161290322580645,5.529411764705882,13.419354838709678,14.794117647058824,11.709677419354838,13.029411764705882,34.0,17.0,12.0,2.0,N,-4,17.0,10.0,9,1,8
2012,139,1207,63,1301,66,,0,111.2,112.1,62.1,67.0,51.3938,50.4217,38.8493,36.2699,4.7,0.5,86.738,66.243,30.075,25.85,5.466666666666667,5.352941176470588,14.5,14.676470588235293,9.333333333333334,5.352941176470588,45.0,32.0,9.0,78.0,N,-3,13.0,-69.0,3,11,-8
2012,139,1166,73,1314,87,,0,119.2,116.1,65.9,70.9,57.8036,49.7776,38.0362,37.2826,4.7,8.4,35.4,91.131,19.015,27.923,8.181818181818182,5.0588235294117645,15.787878787878787,16.91176470588235,10.484848484848484,15.117647058823529,5.0,12.0,166.0,11.0,N,-14,-7.0,155.0,8,1,7
2012,139,1378,56,1325,62,,0,103.9,106.6,58.5,66.0,48.3284,48.9466,34.1349,36.2567,0.1,0.3,31.296,37.553,28.86,13.978,4.59375,7.242424242424242,11.84375,14.242424242424242,1.5,7.545454545454546,151.0,102.0,13.0,32.0,N,-6,49.0,-19.0,12,13,-1
2012,139,1250,58,1462,70,,0,108.6,108.7,67.6,66.4,50.3561,49.7229,38.0468,41.2594,-1.3,0.7,4.923,65.926,12.009,26.514,7.40625,4.878787878787879,16.71875,15.666666666666666,10.21875,3.3333333333333335,76.0,74.0,96.0,49.0,N,-12,2.0,47.0,15,10,5
2012,143,1266,58,1196,68,,0,111.5,120.4,70.0,64.2,50.1476,54.8456,40.8755,33.2542,6.2,3.1,52.745,83.164,28.97,29.274,5.6875,9.93939393939394,17.25,13.484848484848484,9.71875,10.242424242424242,40.0,3.0,14.0,80.0,N,-10,37.0,-66.0,3,7,-4
2012,143,1277,44,1257,57,,0,114.7,106.2,64.3,66.1,52.7101,47.3257,37.7921,36.2122,8.7,5.6,67.935,73.332,34.349,29.249,5.529411764705882,5.885714285714286,14.794117647058824,14.485714285714286,13.029411764705882,7.6571428571428575,17.0,112.0,2.0,1.0,N,-13,-95.0,1.0,1,4,-3
2012,143,1153,66,1326,81,,0,109.5,118.1,62.9,66.9,48.0401,52.0946,29.3072,38.1081,3.1,7.9,59.329,87.821,26.957,31.751,7.147058823529412,4.852941176470588,11.235294117647058,14.735294117647058,7.323529411764706,15.705882352941176,62.0,6.0,22.0,4.0,N,-15,56.0,18.0,6,2,4
2012,143,1458,63,1393,64,,0,113.7,117.7,57.5,64.4,50.1067,52.064,30.6667,32.885,5.0,10.9,58.91,80.128,30.936,26.368,7.606060606060606,6.393939393939394,12.030303030303031,13.030303030303031,11.0,14.181818181818182,25.0,7.0,8.0,16.0,N,-1,18.0,-8.0,4,1,3
2012,144,1462,70,1124,75,,0,108.7,116.0,66.4,65.6,49.7229,52.3261,41.2594,35.7314,0.7,7.0,65.926,60.038,26.514,30.445,4.878787878787879,6.7272727272727275,15.666666666666666,15.363636363636363,3.3333333333333335,9.0,74.0,13.0,49.0,34.0,N,-5,61.0,15.0,10,3,7
2012,144,1301,57,1242,60,,0,112.1,114.0,67.0,66.3,50.4217,52.2822,36.2699,39.7879,0.5,8.3,66.243,72.255,25.85,30.956,5.352941176470588,6.0,14.676470588235293,15.696969696969697,5.352941176470588,13.090909090909092,32.0,23.0,78.0,3.0,N,-3,9.0,75.0,11,2,9
2012,144,1231,90,1246,102,,0,120.2,122.2,66.7,65.4,55.1608,53.7589,44.5021,41.726,5.9,11.3,76.334,95.267,30.826,27.605,6.393939393939394,5.735294117647059,18.939393939393938,16.294117647058822,11.727272727272727,17.676470588235293,4.0,2.0,72.0,7.0,N,-12,2.0,65.0,4,1,3
2012,144,1325,65,1314,73,,1,106.6,116.1,66.0,70.9,48.9466,49.7776,36.2567,37.2826,0.3,8.4,37.553,91.131,13.978,27.923,7.242424242424242,5.0588235294117645,14.242424242424242,16.91176470588235,7.545454545454546,15.117647058823529,102.0,12.0,32.0,11.0,N,-8,90.0,21.0,13,1,12
2012,145,1196,68,1257,72,,0,120.4,106.2,64.2,66.1,54.8456,47.3257,33.2542,36.2122,3.1,5.6,83.164,73.332,29.274,29.249,9.93939393939394,5.885714285714286,13.484848484848484,14.485714285714286,10.242424242424242,7.6571428571428575,3.0,112.0,80.0,1.0,N,-4,-109.0,79.0,7,4,3
2012,145,1393,70,1326,77,,0,117.7,118.1,64.4,66.9,52.064,52.0946,32.885,38.1081,10.9,7.9,80.128,87.821,26.368,31.751,6.393939393939394,4.852941176470588,13.030303030303031,14.735294117647058,14.181818181818182,15.705882352941176,7.0,6.0,16.0,4.0,N,-7,1.0,12.0,1,2,-1
2012,146,1314,67,1242,80,,0,116.1,114.0,70.9,66.3,49.7776,52.2822,37.2826,39.7879,8.4,8.3,91.131,72.255,27.923,30.956,5.0588235294117645,6.0,16.91176470588235,15.696969696969697,15.117647058823529,13.090909090909092,12.0,23.0,11.0,3.0,N,-13,-11.0,8.0,1,2,-1
2012,146,1124,70,1246,82,,0,116.0,122.2,65.6,65.4,52.3261,53.7589,35.7314,41.726,7.0,11.3,60.038,95.267,30.445,27.605,6.7272727272727275,5.735294117647059,15.363636363636363,16.294117647058822,9.0,17.676470588235293,13.0,2.0,34.0,7.0,N,-12,11.0,27.0,3,1,2
2012,152,1326,62,1242,64,,0,118.1,114.0,66.9,66.3,52.0946,52.2822,38.1081,39.7879,7.9,8.3,87.821,72.255,31.751,30.956,4.852941176470588,6.0,14.735294117647058,15.696969696969697,15.705882352941176,13.090909090909092,6.0,23.0,4.0,3.0,N,-2,-17.0,1.0,2,2,0
2012,152,1257,61,1246,69,,0,106.2,122.2,66.1,65.4,47.3257,53.7589,36.2122,41.726,5.6,11.3,73.332,95.267,29.249,27.605,5.885714285714286,5.735294117647059,14.485714285714286,16.294117647058822,7.6571428571428575,17.676470588235293,112.0,2.0,1.0,7.0,N,-8,110.0,-6.0,4,1,3
2012,154,1242,59,1246,67,,0,114.0,122.2,66.3,65.4,52.2822,53.7589,39.7879,41.726,8.3,11.3,72.255,95.267,30.956,27.605,6.0,5.735294117647059,15.696969696969697,16.294117647058822,13.090909090909092,17.676470588235293,23.0,2.0,3.0,7.0,N,-8,21.0,-4.0,2,1,1
2013,134,1251,72,1299,73,,0,101.3,93.2,64.4,65.5,48.5642,45.6674,38.4009,42.5727,-15.6,-11.5,0.2,0.2,10.16,9.659,6.78125,5.794117647058823,15.21875,14.705882352941176,-3.40625,0.20588235294117646,196.0,311.0,312.0,96.0,N,-1,-115.0,216.0,16,16,0
2013,134,1292,54,1388,67,,0,107.3,116.1,63.4,62.9,51.1723,53.6859,41.3849,36.9658,0.7,2.5,13.326,20.444,12.743,19.997,5.363636363636363,7.84375,15.818181818181818,14.90625,13.454545454545455,11.5625,89.0,11.0,28.0,73.0,N,-13,78.0,-45.0,11,11,0
2013,135,1254,55,1241,68,,0,110.5,100.2,67.3,62.9,54.374,47.5786,45.5736,36.7852,-8.6,-8.9,9.265,18.227,9.217,10.325,7.363636363636363,5.735294117647059,17.90909090909091,14.382352941176471,3.0606060606060606,0.8235294117647058,48.0,218.0,327.0,141.0,N,-13,-170.0,186.0,16,16,0
2013,135,1129,71,1247,80,,0,113.2,111.8,64.8,64.6,51.7502,51.8902,33.7357,31.3309,-0.2,0.3,0.423,25.678,25.683,23.333,7.517241379310345,7.6,13.96551724137931,13.366666666666667,4.620689655172414,6.466666666666667,25.0,34.0,119.0,87.0,N,-9,-9.0,32.0,13,13,0
2013,136,1125,64,1112,81,,0,111.6,115.4,65.9,65.5,56.5029,52.4832,32.7746,37.3513,0.1,4.6,12.834,89.719,15.327,26.545,8.3,7.65625,13.333333333333334,15.5625,12.266666666666667,9.59375,37.0,13.0,69.0,32.0,N,-17,24.0,37.0,11,6,5
2013,136,1137,56,1139,68,,0,107.3,110.5,61.9,63.6,49.6011,50.6944,35.6695,38.3547,1.0,4.7,1.731,60.376,13.42,29.694,4.625,6.545454545454546,14.4375,14.0,9.5625,4.909090909090909,87.0,47.0,43.0,48.0,N,-12,40.0,-5.0,11,6,5
2013,136,1424,61,1143,64,,0,106.0,107.3,67.9,64.9,48.9712,48.0,36.7284,31.2,1.8,0.5,72.603,60.347,24.074,27.791,6.484848484848484,4.032258064516129,14.727272727272727,12.870967741935484,7.515151515151516,3.161290322580645,115.0,88.0,12.0,39.0,N,-3,27.0,-27.0,5,12,-7
2013,136,1281,72,1161,84,,0,114.9,117.9,66.3,63.8,51.2419,49.1558,35.072,44.0632,1.2,1.9,60.673,33.913,26.096,23.522,6.303030303030303,5.129032258064516,15.393939393939394,17.258064516129032,10.06060606060606,8.709677419354838,15.0,6.0,63.0,104.0,N,-12,9.0,-41.0,9,8,1
2013,136,1380,58,1211,64,,0,99.3,120.5,63.4,63.3,49.1139,54.9277,40.2532,40.8141,-5.7,7.6,10.29,33.185,8.266,22.395,6.620689655172414,6.21875,14.655172413793103,15.96875,8.172413793103448,17.3125,231.0,3.0,103.0,30.0,N,-6,228.0,73.0,16,1,15
2013,136,1307,62,1217,68,,0,109.9,108.1,63.7,63.3,48.4022,54.3097,45.6749,49.5983,6.9,-2.6,28.854,23.885,25.971,17.558,6.411764705882353,6.37037037037037,17.08823529411765,17.14814814814815,7.029411764705882,4.703703703703703,53.0,74.0,16.0,140.0,N,-6,-21.0,-124.0,3,14,-11
2013,136,1299,48,1257,79,,0,93.2,117.7,65.5,65.8,45.6674,50.5432,42.5727,39.9826,-11.5,9.0,0.2,70.481,9.659,31.558,5.794117647058823,5.823529411764706,14.705882352941176,16.029411764705884,0.20588235294117646,15.588235294117647,311.0,7.0,96.0,1.0,N,-31,304.0,95.0,16,1,15
2013,136,1172,58,1266,59,,0,112.1,113.2,63.9,63.3,53.1196,49.6475,38.9239,40.9436,-1.4,4.5,23.91,71.951,13.113,31.449,7.5,4.258064516129032,16.46875,15.709677419354838,11.09375,6.258064516129032,32.0,24.0,136.0,45.0,N,-1,8.0,91.0,14,3,11
2013,136,1388,52,1272,54,,0,116.1,107.3,62.9,68.3,53.6859,52.4384,36.9658,37.2284,2.5,4.5,20.444,72.385,19.997,18.445,7.84375,6.176470588235294,14.90625,14.558823529411764,11.5625,10.705882352941176,11.0,85.0,73.0,17.0,N,-2,-74.0,56.0,11,6,5
2013,136,1355,56,1276,71,,0,112.0,121.9,62.6,64.0,53.3505,54.5579,32.9897,28.3956,-3.2,6.2,8.145,74.354,13.855,32.68,7.838709677419355,7.34375,14.161290322580646,11.71875,6.290322580645161,11.4375,33.0,1.0,223.0,37.0,N,-15,32.0,186.0,13,4,9
2013,136,1434,54,1277,65,,0,110.7,112.6,64.3,63.1,55.6735,50.5933,41.7476,36.5696,-0.8,6.7,25.855,87.215,13.999,37.025,7.4375,4.96875,15.53125,13.78125,8.875,8.125,44.0,29.0,111.0,7.0,N,-11,15.0,104.0,14,3,11
2013,136,1329,55,1332,68,,0,109.0,106.6,66.1,67.9,48.8403,49.2891,40.507,38.3412,3.2,2.9,72.871,45.898,26.462,23.326,5.5625,5.029411764705882,17.25,15.764705882352942,9.53125,8.117647058823529,66.0,105.0,14.0,11.0,N,-13,-39.0,3.0,5,12,-7
2013,136,1308,44,1387,64,,0,104.7,108.6,63.8,63.8,49.2926,50.3863,47.0289,44.0397,-3.1,3.8,18.788,16.692,14.948,21.79,4.0,6.151515151515151,16.303030303030305,16.303030303030305,5.151515151515151,10.575757575757576,137.0,71.0,76.0,8.0,N,-20,66.0,68.0,13,4,9
2013,136,1285,34,1393,81,,0,104.9,113.1,62.7,63.1,52.8986,48.9969,40.6456,36.7641,-1.4,5.1,13.694,74.073,11.573,31.803,6.758620689655173,6.057142857142857,16.0,13.914285714285715,4.827586206896552,11.257142857142858,134.0,26.0,173.0,6.0,N,-47,108.0,167.0,13,4,9
2013,136,1103,42,1433,88,,0,106.8,114.0,65.2,66.4,51.052,51.2929,36.9878,29.8261,0.3,2.6,28.109,39.731,14.733,22.954,6.935483870967742,7.9411764705882355,13.451612903225806,13.382352941176471,9.67741935483871,12.529411764705882,101.0,20.0,50.0,36.0,N,-46,81.0,14.0,12,5,7
2013,136,1338,55,1455,73,,0,115.6,111.8,59.3,63.8,51.7465,50.0231,37.5211,36.5189,3.1,2.2,83.195,6.608,27.112,22.177,5.0625,6.588235294117647,13.40625,13.676470588235293,14.15625,8.735294117647058,12.0,35.0,21.0,20.0,N,-18,-23.0,1.0,8,9,-1
2013,137,1153,63,1166,67,,0,105.9,118.3,63.0,63.8,46.1538,58.2094,35.4559,34.2189,1.7,3.5,45.606,38.512,29.557,22.691,6.818181818181818,8.764705882352942,13.515151515151516,13.264705882352942,7.878787878787879,12.294117647058824,118.0,5.0,15.0,66.0,N,-4,113.0,-51.0,10,7,3
2013,137,1107,61,1181,73,,0,102.6,119.1,61.7,66.7,49.6281,53.8613,40.0458,39.154,-4.5,7.5,0.2,84.2,11.678,29.848,6.0,7.75,14.764705882352942,15.84375,4.117647058823529,12.875,171.0,4.0,144.0,26.0,N,-12,167.0,118.0,15,2,13
2013,137,1207,68,1195,78,,0,107.6,104.9,61.2,67.9,51.1063,51.5813,36.8162,35.1908,6.6,-4.0,83.628,10.319,31.664,14.203,5.870967741935484,6.625,12.709677419354838,13.28125,8.838709677419354,5.03125,80.0,136.0,4.0,99.0,N,-10,-56.0,-95.0,2,15,-13
2013,137,1322,47,1196,79,,0,106.6,117.2,71.9,61.9,48.9772,55.2514,40.2688,31.0602,-3.2,4.1,0.2,74.049,12.973,24.664,5.7407407407407405,8.393939393939394,17.333333333333332,10.818181818181818,5.518518518518518,17.939393939393938,106.0,9.0,195.0,3.0,N,-32,97.0,192.0,14,3,11
